date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,year,month,day,day_of_week,week_of_year,promotion_flag
2022-01-14,S002,P0045,Furniture,West,89,49,110,69.61,131.03,15,Snowy,1,140.22,Spring,2022,1,14,4,2,1
2022-01-02,S003,P0022,Electronics,North,265,156,99,174.66,131.42,15,Rainy,0,139.63,Winter,2022,1,2,6,52,0
2022-01-11,S005,P0006,Furniture,North,412,54,108,62.43,140.21,10,Cloudy,1,123.63,Spring,2022,1,11,1,2,1
2022-03-28,S006,P0032,Clothing,North,204,175,26,195.8,10.72,0,Sunny,1,11.75,Autumn,2022,3,28,0,13,1
2022-02-14,S010,P0089,Furniture,South,486,167,58,165.1,32.51,10,Rainy,0,35.61,Winter,2022,2,14,0,7,0
2022-02-20,S010,P0032,Furniture,East,255,86,31,89.82,98.45,15,Rainy,0,91.36,Summer,2022,2,20,6,7,0
2022-03-11,S010,P0049,Furniture,East,237,201,107,201.93,124.62,0,Sunny,0,110.73,Spring,2022,3,11,4,10,0
2022-01-31,S004,P0098,Toys,East,463,83,82,59.29,115.52,5,Cloudy,0,125.53,Autumn,2022,1,31,0,5,0
2022-03-06,S008,P0076,Toys,East,453,361,87,353.02,52.13,20,Cloudy,1,55.39,Summer,2022,3,6,6,9,1
2022-03-06,S002,P0021,Electronics,South,455,410,157,396.09,20.46,20,Sunny,0,22.62,Autumn,2022,3,6,6,9,0
2022-01-20,S006,P0087,Clothing,South,319,201,194,200.17,145.64,0,Sunny,1,156.55,Winter,2022,1,20,3,3,1
2022-04-30,S008,P0023,Clothing,South,276,16,48,47.31,105.66,0,Sunny,0,103.95,Spring,2022,4,30,5,17,0
2022-03-11,S005,P0031,Groceries,North,479,235,48,233.68,142.2,20,Rainy,1,125.23,Autumn,2022,3,11,4,10,1
2022-04-06,S003,P0010,Toys,North,88,24,138,13.15,127.59,10,Sunny,0,138.03,Autumn,2022,4,6,2,14,0
2022-04-29,S004,P0078,Electronics,South,133,31,46,48.54,131.53,10,Snowy,1,149.81,Autumn,2022,4,29,4,17,1
2022-01-01,S005,P0089,Furniture,West,489,101,40,64.06,54.9,10,Rainy,0,58.6,Summer,2022,1,1,5,52,0
2022-01-20,S001,P0051,Furniture,West,211,198,182,186.67,14.36,15,Sunny,1,15.01,Summer,2022,1,20,3,3,1
2022-02-23,S003,P0087,Electronics,South,61,27,34,77.31,32.29,0,Sunny,1,29.42,Winter,2022,2,23,2,8,1
2022-02-09,S004,P0035,Furniture,East,142,62,27,28.87,117.93,15,Cloudy,1,130.13,Autumn,2022,2,9,2,6,1
2022-01-19,S002,P0069,Clothing,North,248,140,112,143.93,121.52,20,Rainy,1,120.85,Autumn,2022,1,19,2,3,1
2022-04-14,S009,P0094,Toys,West,255,208,36,222.18,95.02,20,Rainy,1,87.82,Winter,2022,4,14,3,15,1
2022-03-20,S002,P0043,Clothing,North,58,47,195,32.18,91.48,5,Sunny,0,85.14,Spring,2022,3,20,6,11,0
2022-03-01,S009,P0076,Toys,South,393,81,158,80.71,147.81,20,Sunny,1,132.27,Winter,2022,3,1,1,9,1
2022-01-03,S007,P0073,Clothing,East,326,283,83,289.57,111.06,15,Snowy,0,116.29,Winter,2022,1,3,0,1,0
2022-01-01,S007,P0018,Electronics,North,266,42,121,40.55,137.09,15,Sunny,1,146.31,Summer,2022,1,1,5,52,1
2022-03-11,S002,P0041,Clothing,North,228,97,60,96.93,96.54,5,Rainy,1,102.4,Spring,2022,3,11,4,10,1
2022-01-16,S005,P0080,Electronics,South,251,177,179,153.83,141.77,0,Sunny,0,123.58,Spring,2022,1,16,6,2,0
2022-02-05,S001,P0012,Electronics,West,274,242,177,221.97,89.46,15,Sunny,1,94.54,Spring,2022,2,5,5,5,1
2022-03-22,S006,P0012,Groceries,West,192,115,138,109.38,103.85,10,Snowy,0,117.92,Spring,2022,3,22,1,12,0
2022-03-15,S009,P0100,Toys,West,366,132,153,166.03,95.81,0,Snowy,1,90.03,Winter,2022,3,15,1,11,1
2022-03-12,S001,P0074,Groceries,East,253,17,91,44.66,109.97,0,Rainy,0,119.92,Autumn,2022,3,12,5,10,0
2022-02-10,S001,P0075,Furniture,North,367,120,146,146.35,73.32,10,Rainy,1,76.48,Autumn,2022,2,10,3,6,1
2022-04-09,S005,P0035,Clothing,East,346,197,125,200.95,71.41,15,Sunny,0,76.23,Summer,2022,4,9,5,14,0
2022-04-26,S009,P0062,Furniture,North,61,32,31,11.37,120.56,0,Sunny,1,126.3,Spring,2022,4,26,1,17,1
2022-04-05,S009,P0071,Furniture,North,356,309,101,298.41,12.92,5,Snowy,1,13.51,Summer,2022,4,5,1,14,1
2022-01-16,S007,P0031,Toys,East,86,65,124,48.13,66.46,0,Snowy,1,60.89,Winter,2022,1,16,6,2,1
2022-03-07,S004,P0079,Groceries,West,262,168,43,130.71,61.95,0,Snowy,0,71.01,Spring,2022,3,7,0,10,0
2022-01-11,S009,P0094,Groceries,West,201,59,196,40.97,81.96,20,Snowy,1,84.13,Spring,2022,1,11,1,2,1
2022-01-04,S003,P0083,Furniture,East,299,126,117,147.57,136.1,5,Snowy,1,132.9,Spring,2022,1,4,1,1,1
2022-02-04,S001,P0044,Electronics,North,475,252,134,251.23,49.74,20,Snowy,1,47.64,Summer,2022,2,4,4,5,1
2022-02-26,S003,P0049,Toys,East,180,27,59,17.21,118.64,20,Cloudy,1,115.27,Autumn,2022,2,26,5,8,1
2022-01-17,S007,P0095,Clothing,North,136,51,191,63.45,62.2,15,Cloudy,1,62.44,Spring,2022,1,17,0,3,1
2022-01-20,S003,P0079,Furniture,North,342,334,185,300.99,131.9,0,Snowy,0,129.74,Autumn,2022,1,20,3,3,0
2022-03-29,S007,P0056,Electronics,East,280,93,149,91.99,23.34,10,Cloudy,0,24.41,Spring,2022,3,29,1,13,0
2022-04-14,S003,P0056,Groceries,West,394,37,85,71.34,65.53,0,Cloudy,0,60.36,Winter,2022,4,14,3,15,0
2022-04-02,S005,P0083,Toys,North,336,19,137,49.75,33.77,10,Rainy,1,33.97,Autumn,2022,4,2,5,13,1
2022-01-20,S009,P0053,Furniture,North,315,266,152,278.98,108.95,20,Sunny,0,98.07,Summer,2022,1,20,3,3,0
2022-03-08,S009,P0098,Clothing,South,333,130,126,102.16,113.1,15,Rainy,0,118.66,Autumn,2022,3,8,1,10,0
2022-01-29,S010,P0093,Furniture,North,214,58,139,65.25,131.56,20,Sunny,0,119.95,Autumn,2022,1,29,5,4,0
2022-04-08,S010,P0025,Clothing,West,494,413,133,438.97,148.14,0,Snowy,0,131.38,Autumn,2022,4,8,4,14,0
2022-01-03,S010,P0080,Toys,South,342,29,45,43.65,54.26,0,Rainy,0,54.38,Spring,2022,1,3,0,1,0
2022-01-27,S007,P0099,Groceries,North,255,21,39,19.39,148.13,15,Sunny,0,168.8,Winter,2022,1,27,3,4,0
2022-01-02,S007,P0095,Clothing,East,348,135,69,136.36,45.59,10,Snowy,0,45.89,Winter,2022,1,2,6,52,0
2022-01-02,S005,P0041,Toys,West,350,317,99,318.28,32.73,10,Rainy,1,29.67,Autumn,2022,1,2,6,52,1
2022-02-02,S006,P0023,Toys,South,313,166,115,168.41,42.84,0,Sunny,0,48.79,Autumn,2022,2,2,2,5,0
2022-01-06,S002,P0042,Electronics,South,224,43,74,41.97,12.45,10,Rainy,0,11.49,Summer,2022,1,6,3,1,0
2022-01-23,S005,P0018,Furniture,West,75,17,66,20.93,89.89,15,Cloudy,0,77.23,Summer,2022,1,23,6,3,0
2022-01-26,S004,P0055,Furniture,West,377,354,65,357.61,141.72,15,Rainy,0,155.62,Spring,2022,1,26,2,4,0
2022-03-27,S003,P0007,Electronics,North,353,78,124,93.03,24.92,5,Cloudy,1,26.1,Autumn,2022,3,27,6,12,1
2022-02-05,S002,P0096,Groceries,East,241,207,82,205.72,131.91,15,Cloudy,1,143.08,Winter,2022,2,5,5,5,1
2022-03-21,S004,P0002,Toys,East,126,40,87,46.58,101.07,15,Cloudy,0,109.11,Spring,2022,3,21,0,12,0
2022-02-02,S005,P0057,Groceries,West,181,111,38,122.95,121.69,20,Rainy,1,119.34,Summer,2022,2,2,2,5,1
2022-04-11,S009,P0024,Groceries,East,380,138,107,152.02,51.56,15,Rainy,1,53.87,Spring,2022,4,11,0,15,1
2022-02-26,S001,P0013,Groceries,South,262,152,84,126.44,107.37,0,Cloudy,0,103.78,Winter,2022,2,26,5,8,0
2022-02-26,S009,P0099,Electronics,North,466,314,54,281.13,41.82,5,Rainy,1,36.47,Spring,2022,2,26,5,8,1
2022-01-08,S001,P0054,Groceries,East,404,119,93,119.06,85.93,5,Cloudy,0,97.57,Winter,2022,1,8,5,1,0
2022-01-22,S004,P0028,Electronics,East,61,14,67,34.45,95.11,0,Rainy,0,102.67,Spring,2022,1,22,5,3,0
2022-04-15,S006,P0076,Electronics,North,375,311,127,359.8,143.77,15,Snowy,1,122.99,Spring,2022,4,15,4,15,1
2022-04-20,S010,P0040,Electronics,North,456,116,99,131.18,44.09,20,Rainy,0,49.74,Winter,2022,4,20,2,16,0
2022-01-04,S009,P0095,Electronics,North,320,286,160,291.62,59.23,0,Sunny,0,52.15,Summer,2022,1,4,1,1,0
2022-04-30,S005,P0002,Furniture,West,430,382,71,392.45,84.52,0,Cloudy,1,86.57,Summer,2022,4,30,5,17,1
2022-04-09,S010,P0013,Clothing,East,155,11,196,15.14,146.74,15,Snowy,1,160.97,Autumn,2022,4,9,5,14,1
2022-04-04,S007,P0071,Toys,North,399,272,114,278.59,35.84,20,Sunny,0,33.64,Autumn,2022,4,4,0,14,0
2022-02-03,S001,P0089,Electronics,South,290,45,103,52.9,77.7,0,Cloudy,1,84.83,Autumn,2022,2,3,3,5,1
2022-02-16,S004,P0048,Clothing,West,434,181,139,160.96,10.36,5,Rainy,1,10.79,Spring,2022,2,16,2,7,1
2022-01-19,S005,P0060,Clothing,North,326,223,156,224.37,121.12,15,Cloudy,0,126.45,Winter,2022,1,19,2,3,0
2022-01-31,S001,P0089,Electronics,East,427,130,144,133.53,87.93,10,Cloudy,1,81.48,Summer,2022,1,31,0,5,1
2022-04-28,S003,P0028,Groceries,North,117,59,171,64.31,125.17,20,Sunny,1,122.31,Autumn,2022,4,28,3,17,1
2022-04-29,S010,P0083,Toys,West,251,98,165,86.64,69.35,0,Cloudy,1,62.13,Autumn,2022,4,29,4,17,1
2022-04-28,S007,P0074,Electronics,West,98,42,138,50.64,84.95,0,Rainy,1,76.76,Spring,2022,4,28,3,17,1
2022-03-24,S006,P0076,Clothing,West,342,152,182,171.28,42.47,10,Sunny,1,41.08,Autumn,2022,3,24,3,12,1
2022-02-23,S008,P0038,Toys,South,490,263,172,307.21,148.29,20,Cloudy,1,132.12,Autumn,2022,2,23,2,8,1
2022-01-03,S006,P0022,Toys,North,134,27,86,-10.36,111.43,20,Sunny,0,95.24,Autumn,2022,1,3,0,1,0
2022-01-01,S009,P0022,Clothing,North,329,197,65,157.52,24.58,10,Cloudy,1,26.23,Summer,2022,1,1,5,52,1
2022-01-06,S006,P0039,Electronics,South,91,41,186,26.03,100.34,10,Sunny,0,103.22,Winter,2022,1,6,3,1,0
2022-01-04,S009,P0014,Furniture,West,122,17,116,34.36,41.73,15,Cloudy,0,39.91,Summer,2022,1,4,1,1,0
2022-01-21,S009,P0047,Clothing,West,245,22,68,31.87,19.79,15,Sunny,1,20.62,Autumn,2022,1,21,4,3,1
2022-03-13,S010,P0069,Furniture,South,313,239,69,258.31,105.22,20,Rainy,1,96.72,Winter,2022,3,13,6,10,1
2022-02-11,S003,P0004,Electronics,West,107,12,105,25.9,112.29,5,Rainy,1,111.12,Autumn,2022,2,11,4,6,1
2022-02-15,S004,P0091,Groceries,West,313,159,63,197.93,22.43,5,Snowy,1,25.54,Autumn,2022,2,15,1,7,1
2022-02-18,S002,P0064,Furniture,East,336,312,74,293.7,73.05,10,Rainy,0,78.66,Autumn,2022,2,18,4,7,0
2022-04-26,S008,P0008,Groceries,West,194,153,159,154.63,147.37,5,Cloudy,0,146.26,Spring,2022,4,26,1,17,0
2022-04-12,S002,P0013,Toys,North,79,32,111,49.31,44.11,15,Cloudy,0,46.38,Winter,2022,4,12,1,15,0
2022-04-16,S010,P0011,Toys,North,133,79,169,94.28,22.48,5,Sunny,0,24.2,Spring,2022,4,16,5,15,0
2022-03-10,S010,P0040,Toys,South,210,25,57,19.18,57.83,5,Snowy,0,55.76,Autumn,2022,3,10,3,10,0
2022-03-19,S007,P0056,Clothing,East,307,258,94,249.84,125.54,5,Rainy,1,117.24,Spring,2022,3,19,5,11,1
2022-01-20,S007,P0003,Groceries,South,203,64,25,63.88,148.9,20,Snowy,1,164.6,Spring,2022,1,20,3,3,1
2022-01-14,S004,P0048,Toys,West,61,56,68,72.77,26.29,20,Rainy,1,28.79,Winter,2022,1,14,4,2,1
2022-01-02,S004,P0061,Furniture,West,340,167,177,152.94,39.68,0,Snowy,0,43.47,Winter,2022,1,2,6,52,0
2022-01-19,S005,P0024,Groceries,West,448,414,182,422.68,34.29,20,Cloudy,1,36.3,Spring,2022,1,19,2,3,1
2022-03-02,S008,P0083,Toys,South,255,29,29,24.5,130.68,10,Rainy,0,147.25,Spring,2022,3,2,2,9,0
2022-01-04,S006,P0012,Clothing,West,319,119,99,122.95,117.07,0,Rainy,1,105.65,Autumn,2022,1,4,1,1,1
2022-02-06,S006,P0056,Electronics,North,74,24,87,4.15,21.2,20,Sunny,0,22.96,Autumn,2022,2,6,6,5,0
2022-04-04,S008,P0043,Groceries,South,177,105,111,106.29,71.53,15,Cloudy,1,63.07,Spring,2022,4,4,0,14,1
2022-04-08,S002,P0076,Electronics,West,439,169,112,129.49,12.48,10,Sunny,0,12.86,Spring,2022,4,8,4,14,0
2022-02-19,S009,P0015,Clothing,East,200,40,24,35.73,18.14,15,Sunny,1,20.83,Spring,2022,2,19,5,7,1
2022-03-25,S006,P0072,Groceries,South,302,65,102,94.81,33.89,10,Snowy,1,29.57,Winter,2022,3,25,4,12,1
2022-02-14,S008,P0083,Groceries,North,205,199,134,209.97,96.53,15,Rainy,0,100.39,Summer,2022,2,14,0,7,0
2022-03-28,S004,P0073,Clothing,North,89,26,120,7.55,96.13,5,Rainy,0,90.54,Summer,2022,3,28,0,13,0
2022-03-04,S003,P0061,Toys,South,357,133,185,112.12,134.12,5,Rainy,0,132.1,Winter,2022,3,4,4,9,0
2022-04-23,S001,P0096,Toys,South,56,36,111,31.82,77.43,0,Sunny,1,69.92,Autumn,2022,4,23,5,16,1
2022-02-10,S010,P0004,Toys,West,135,14,149,9.35,120.65,5,Sunny,1,123.62,Summer,2022,2,10,3,6,1
2022-02-24,S001,P0086,Furniture,South,363,74,32,53.07,11.7,15,Sunny,1,10.79,Winter,2022,2,24,3,8,1
2022-04-08,S009,P0049,Toys,West,262,190,101,162.24,100.45,0,Snowy,0,100.43,Spring,2022,4,8,4,14,0
2022-04-07,S009,P0002,Groceries,North,305,192,136,176.76,78.35,0,Sunny,1,70.12,Spring,2022,4,7,3,14,1
2022-02-23,S005,P0095,Clothing,North,101,91,199,84.86,143.87,10,Snowy,0,128.04,Spring,2022,2,23,2,8,0
2022-02-14,S003,P0017,Furniture,West,241,26,139,46.52,54.16,5,Sunny,1,57.22,Spring,2022,2,14,0,7,1
2022-01-24,S008,P0094,Electronics,South,109,57,48,63.5,45.43,0,Sunny,0,49.26,Summer,2022,1,24,0,4,0
2022-03-07,S006,P0073,Electronics,West,333,212,53,208.67,64.09,20,Rainy,0,63.13,Summer,2022,3,7,0,10,0
2022-04-08,S007,P0023,Electronics,South,482,88,164,88.64,31.02,20,Rainy,0,33.23,Spring,2022,4,8,4,14,0
2022-02-19,S002,P0032,Toys,North,498,96,120,80.93,16.7,0,Snowy,1,14.39,Spring,2022,2,19,5,7,1
2022-01-12,S002,P0069,Electronics,East,136,52,148,35.95,51.51,20,Snowy,0,49.19,Autumn,2022,1,12,2,2,0
2022-04-23,S004,P0010,Furniture,North,448,220,154,245.98,119.74,20,Rainy,0,114.53,Winter,2022,4,23,5,16,0
2022-04-07,S002,P0100,Toys,South,491,270,24,293.71,47.11,15,Snowy,1,40.34,Summer,2022,4,7,3,14,1
2022-02-19,S003,P0011,Electronics,West,417,229,100,243.38,51.36,15,Cloudy,0,55.51,Autumn,2022,2,19,5,7,0
2022-02-11,S008,P0016,Furniture,East,458,338,197,333.77,144.38,10,Rainy,1,143.44,Summer,2022,2,11,4,6,1
2022-04-20,S005,P0091,Electronics,South,304,275,168,272.65,27.53,5,Rainy,0,27.32,Autumn,2022,4,20,2,16,0
2022-01-16,S006,P0065,Toys,North,307,278,179,292.92,101.91,5,Snowy,0,90.54,Summer,2022,1,16,6,2,0
2022-02-14,S005,P0028,Groceries,North,320,282,187,293.87,93.79,20,Rainy,0,82.39,Summer,2022,2,14,0,7,0
2022-01-08,S008,P0099,Groceries,South,364,343,143,320.71,48.33,0,Rainy,1,54.54,Summer,2022,1,8,5,1,1
2022-02-07,S009,P0083,Clothing,East,221,41,198,33.62,134.17,15,Rainy,1,140.04,Winter,2022,2,7,0,6,1
2022-02-22,S005,P0040,Furniture,West,171,41,138,34.0,86.16,10,Snowy,1,89.68,Spring,2022,2,22,1,8,1
2022-04-02,S002,P0025,Electronics,West,198,135,155,145.99,114.75,15,Snowy,0,116.74,Summer,2022,4,2,5,13,0
2022-03-11,S005,P0080,Toys,East,200,95,169,102.99,124.49,0,Sunny,1,113.79,Autumn,2022,3,11,4,10,1
2022-03-15,S004,P0081,Clothing,East,456,97,63,83.97,112.59,10,Snowy,1,114.02,Summer,2022,3,15,1,11,1
2022-04-02,S007,P0073,Electronics,East,238,106,22,117.31,106.44,20,Sunny,0,118.36,Autumn,2022,4,2,5,13,0
2022-02-21,S004,P0073,Toys,South,416,290,147,254.78,70.73,0,Rainy,0,63.53,Autumn,2022,2,21,0,8,0
2022-03-03,S001,P0053,Clothing,South,235,153,91,169.57,148.85,0,Rainy,1,130.95,Summer,2022,3,3,3,9,1
2022-04-27,S001,P0036,Furniture,North,273,19,168,0.47,112.63,0,Sunny,0,116.55,Spring,2022,4,27,2,17,0
2022-04-25,S003,P0075,Clothing,North,460,75,188,88.73,83.38,5,Rainy,0,92.09,Spring,2022,4,25,0,17,0
2022-02-01,S006,P0093,Toys,South,363,63,31,18.74,114.4,5,Cloudy,0,104.19,Spring,2022,2,1,1,5,0
2022-03-22,S003,P0050,Electronics,West,260,110,151,125.68,63.95,0,Cloudy,0,66.7,Winter,2022,3,22,1,12,0
2022-04-05,S008,P0078,Groceries,East,443,33,173,4.63,107.39,0,Sunny,0,91.39,Summer,2022,4,5,1,14,0
2022-02-25,S002,P0068,Toys,North,87,55,23,19.78,35.38,5,Rainy,1,34.19,Autumn,2022,2,25,4,8,1
2022-01-11,S009,P0092,Toys,South,322,128,90,172.29,19.08,10,Snowy,1,19.54,Spring,2022,1,11,1,2,1
2022-04-28,S001,P0049,Groceries,West,104,13,139,7.08,94.49,0,Cloudy,0,99.49,Winter,2022,4,28,3,17,0
2022-01-13,S006,P0077,Groceries,South,131,28,178,8.15,107.36,5,Rainy,1,115.28,Winter,2022,1,13,3,2,1
2022-04-11,S002,P0033,Toys,North,363,126,178,133.72,125.52,0,Rainy,0,126.28,Spring,2022,4,11,0,15,0
2022-04-29,S001,P0062,Groceries,South,222,103,132,86.13,40.89,10,Snowy,1,42.09,Autumn,2022,4,29,4,17,1
2022-02-15,S003,P0022,Clothing,North,300,127,64,124.3,34.29,15,Cloudy,1,35.71,Autumn,2022,2,15,1,7,1
2022-02-13,S007,P0037,Groceries,North,197,56,162,78.95,63.74,20,Sunny,0,65.11,Winter,2022,2,13,6,6,0
2022-02-26,S009,P0037,Clothing,North,449,334,80,327.92,147.15,15,Cloudy,1,132.37,Spring,2022,2,26,5,8,1
2022-02-07,S005,P0097,Groceries,South,156,122,113,111.44,82.53,20,Sunny,0,77.55,Autumn,2022,2,7,0,6,0
2022-01-24,S010,P0025,Clothing,North,294,44,65,59.43,41.58,10,Cloudy,0,40.04,Summer,2022,1,24,0,4,0
2022-03-04,S006,P0081,Electronics,West,369,58,168,34.6,28.69,20,Cloudy,0,25.08,Autumn,2022,3,4,4,9,0
2022-02-09,S010,P0047,Groceries,East,280,138,43,80.55,112.13,0,Cloudy,1,121.06,Autumn,2022,2,9,2,6,1
2022-02-04,S006,P0079,Groceries,North,231,183,79,177.52,139.17,10,Cloudy,0,138.0,Spring,2022,2,4,4,5,0
2022-01-10,S006,P0004,Furniture,East,262,167,171,147.01,17.99,5,Cloudy,0,16.81,Spring,2022,1,10,0,2,0
2022-04-25,S001,P0012,Groceries,East,269,172,33,155.19,116.32,20,Cloudy,0,114.57,Winter,2022,4,25,0,17,0
2022-03-01,S002,P0081,Electronics,West,254,79,63,60.54,31.89,0,Rainy,0,35.27,Autumn,2022,3,1,1,9,0
2022-02-05,S003,P0034,Toys,West,156,93,101,44.52,58.63,10,Sunny,1,65.66,Summer,2022,2,5,5,5,1
2022-04-09,S010,P0065,Furniture,West,209,157,162,174.68,133.5,0,Snowy,1,129.23,Spring,2022,4,9,5,14,1
2022-04-03,S003,P0068,Electronics,East,203,129,147,126.91,147.14,15,Sunny,0,131.47,Spring,2022,4,3,6,13,0
2022-03-08,S008,P0044,Clothing,West,136,99,184,146.11,89.15,0,Rainy,0,88.19,Summer,2022,3,8,1,10,0
2022-04-09,S002,P0082,Furniture,West,394,350,147,333.54,105.73,5,Sunny,0,107.16,Summer,2022,4,9,5,14,0
2022-02-19,S006,P0022,Groceries,South,201,70,80,66.72,130.42,20,Cloudy,1,139.14,Autumn,2022,2,19,5,7,1
2022-03-10,S008,P0046,Toys,West,218,176,105,219.47,41.66,20,Cloudy,0,46.0,Autumn,2022,3,10,3,10,0
2022-03-07,S005,P0065,Clothing,East,379,350,24,368.81,142.4,20,Cloudy,0,157.35,Winter,2022,3,7,0,10,0
2022-04-17,S006,P0098,Groceries,West,115,83,117,80.54,114.9,20,Rainy,1,107.68,Autumn,2022,4,17,6,15,1
2022-02-01,S005,P0064,Groceries,East,473,303,78,325.39,74.29,20,Rainy,1,64.3,Autumn,2022,2,1,1,5,1
2022-03-20,S006,P0044,Groceries,North,368,58,51,43.82,56.23,10,Snowy,1,60.56,Autumn,2022,3,20,6,11,1
2022-01-01,S008,P0035,Clothing,South,263,152,139,141.79,27.68,5,Rainy,1,29.01,Winter,2022,1,1,5,52,1
2022-02-15,S004,P0058,Groceries,South,165,101,33,95.16,147.9,5,Snowy,1,159.97,Spring,2022,2,15,1,7,1
2022-04-27,S005,P0091,Toys,North,496,75,172,43.74,23.18,0,Sunny,1,22.09,Winter,2022,4,27,2,17,1
2022-04-17,S007,P0033,Furniture,North,93,51,25,34.93,65.63,20,Snowy,0,57.62,Summer,2022,4,17,6,15,0
2022-03-11,S002,P0015,Furniture,West,246,60,30,17.4,38.53,20,Snowy,0,38.8,Spring,2022,3,11,4,10,0
2022-04-10,S002,P0070,Furniture,East,457,306,183,287.13,99.97,20,Snowy,1,90.85,Autumn,2022,4,10,6,14,1
2022-04-09,S007,P0052,Groceries,North,287,113,61,90.52,72.66,5,Snowy,0,73.92,Spring,2022,4,9,5,14,0
2022-02-22,S002,P0068,Clothing,North,435,272,99,265.3,35.79,5,Sunny,1,40.02,Spring,2022,2,22,1,8,1
2022-04-07,S008,P0070,Toys,South,429,185,126,176.93,53.84,5,Sunny,1,58.66,Autumn,2022,4,7,3,14,1
2022-01-30,S002,P0040,Electronics,North,415,255,38,258.83,80.73,10,Sunny,1,92.04,Summer,2022,1,30,6,4,1
2022-04-28,S005,P0024,Toys,North,112,30,177,34.82,98.85,10,Snowy,0,88.94,Autumn,2022,4,28,3,17,0
2022-01-23,S006,P0012,Furniture,East,151,68,147,68.65,83.84,20,Cloudy,1,89.36,Autumn,2022,1,23,6,3,1
2022-04-07,S008,P0074,Furniture,West,467,163,145,157.66,63.06,5,Rainy,0,72.02,Summer,2022,4,7,3,14,0
2022-03-19,S004,P0074,Clothing,North,314,143,79,136.93,125.03,5,Snowy,0,123.5,Autumn,2022,3,19,5,11,0
2022-03-29,S007,P0021,Toys,West,262,225,150,185.89,133.18,5,Rainy,1,134.2,Spring,2022,3,29,1,13,1
2022-04-17,S007,P0054,Clothing,West,326,165,180,153.69,58.71,15,Sunny,0,57.84,Summer,2022,4,17,6,15,0
2022-04-13,S006,P0080,Electronics,South,363,84,42,75.79,96.93,15,Sunny,0,92.64,Summer,2022,4,13,2,15,0
2022-02-04,S005,P0094,Toys,East,374,117,158,107.46,14.36,0,Cloudy,0,15.39,Autumn,2022,2,4,4,5,0
2022-01-06,S004,P0088,Toys,West,467,75,187,88.33,10.53,5,Cloudy,0,11.1,Winter,2022,1,6,3,1,0
2022-04-18,S010,P0012,Clothing,East,250,157,143,152.51,131.29,15,Cloudy,1,120.09,Summer,2022,4,18,0,16,1
2022-02-16,S001,P0088,Groceries,North,192,30,76,18.12,52.55,10,Rainy,1,54.96,Summer,2022,2,16,2,7,1
2022-03-06,S002,P0019,Toys,West,191,154,58,159.64,132.39,15,Sunny,1,112.54,Summer,2022,3,6,6,9,1
2022-02-17,S004,P0062,Toys,East,492,100,117,114.93,72.59,0,Rainy,1,71.73,Autumn,2022,2,17,3,7,1
2022-01-17,S005,P0017,Clothing,North,149,81,54,107.15,77.07,15,Sunny,1,65.93,Winter,2022,1,17,0,3,1
2022-01-23,S001,P0008,Groceries,East,473,353,33,345.45,138.53,0,Cloudy,1,129.39,Winter,2022,1,23,6,3,1
2022-01-29,S005,P0045,Furniture,West,481,92,129,95.92,122.69,0,Cloudy,1,104.95,Spring,2022,1,29,5,4,1
2022-01-26,S003,P0005,Clothing,East,376,215,82,221.34,88.29,10,Snowy,0,91.69,Winter,2022,1,26,2,4,0
2022-03-30,S001,P0010,Electronics,West,170,28,194,-1.43,26.83,20,Snowy,1,23.36,Autumn,2022,3,30,2,13,1
2022-02-02,S007,P0009,Electronics,East,335,274,83,268.76,89.4,0,Cloudy,0,83.6,Summer,2022,2,2,2,5,0
2022-03-15,S002,P0074,Clothing,West,191,62,97,81.01,134.92,0,Snowy,1,122.18,Autumn,2022,3,15,1,11,1
2022-03-30,S009,P0016,Groceries,East,232,25,81,59.21,121.24,15,Rainy,1,104.32,Winter,2022,3,30,2,13,1
2022-01-04,S008,P0048,Electronics,South,84,20,83,27.07,102.24,5,Cloudy,0,94.64,Autumn,2022,1,4,1,1,0
2022-03-07,S010,P0058,Clothing,West,406,181,180,208.86,113.26,0,Sunny,0,114.12,Spring,2022,3,7,0,10,0
2022-02-23,S009,P0084,Electronics,West,442,333,54,346.07,70.26,15,Cloudy,1,66.4,Autumn,2022,2,23,2,8,1
2022-04-23,S008,P0043,Electronics,North,125,55,66,108.75,29.25,15,Cloudy,1,27.85,Winter,2022,4,23,5,16,1
2022-02-04,S008,P0082,Toys,West,357,102,169,134.25,92.84,0,Snowy,1,98.48,Winter,2022,2,4,4,5,1
2022-03-25,S008,P0021,Furniture,East,181,64,111,90.3,24.59,20,Snowy,1,23.74,Autumn,2022,3,25,4,12,1
2022-03-07,S002,P0025,Toys,West,478,76,105,58.08,76.21,0,Rainy,0,87.27,Autumn,2022,3,7,0,10,0
2022-03-05,S005,P0011,Furniture,East,121,96,185,77.38,19.93,10,Sunny,0,18.46,Autumn,2022,3,5,5,9,0
2022-02-12,S007,P0051,Groceries,West,450,70,31,86.13,43.44,5,Rainy,1,43.04,Spring,2022,2,12,5,6,1
2022-04-02,S007,P0075,Electronics,South,490,102,128,106.12,77.49,5,Sunny,1,70.43,Autumn,2022,4,2,5,13,1
