date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,year,month,day,day_of_week,week_of_year,promotion_flag
2024-05-06,MEESHO_HYD_02,PROD_00492,Home & Kitchen,South,646.0,281,209,372,2328.6,0.38,WINDY,Diwali Sale,2350.3,Average,2024,5,6,0,19,0
2024-05-18,DMART_BLR_03,PROD_00465,home,South,559.0,164,305,131,,0.04,Overcast,FALSE,2032.83,Low,2024,5,18,5,20,0
2024-02-08,FLIPKART_PUN_02,PROD_00243,Groceries,West,128.0,15,127,84,426.94,0.6,Stormy,0,355.77,Low,2024,2,8,3,6,0
2022-10-10,DMART_CHN_04,PROD_00376,Grocery,South,181.0,153,196,151,284.49,0.43,Rain,FALSE,182.3,High,2022,10,10,0,41,0
2022-03-02,LOCALMART_JDP_01,PROD_00331,Sport,West,784.0,269,646,314,2408.23,0.23,Cloudy,Christmas Sale,1997.34,Average,2022,3,2,2,9,0
2022-07-19,MEESHO_KOL_01,PROD_00067,Sports,East,433.0,145,189,187,1371.91,0.13,rainy,FALSE,1498.53,Slow,2022,7,19,1,29,0
2024-10-03,AMAZON_DEL_01,PROD_00333,Automotive,North,544.0,9,518,255,48967.87,0.67,Rainy,TRUE,44763.11,Festive,2024,10,3,3,40,1
2024-09-20,DMART_BLR_03,PROD_00370,clothing,South,373.0,238,250,240,1118.04,0.26,Fog,Christmas Sale,1113.38,Normal,2024,9,20,4,38,0
2024-07-21,DMART_CHN_04,PROD_00311,Toy,South,557.0,419,359,386,982.58,0.26,Fair,Diwali Sale,1178.99,Low,2024,7,21,6,29,0
2022-03-04,AMAZON_DEL_01,PROD_00432,AUTO,North,200.0,94,64,56,4241.68,0.43,SUN,0,3276.09,Normal,2022,3,4,4,9,0
2024-06-09,BIGBAZAAR_NGP_01,PROD_00063,Sports,West,46.0,27,47,14,2430.68,0.21,Cloudy,Republic Day,2214.81,Low,2024,6,9,6,23,0
2022-11-06,JIOMART_PAT_01,PROD_00389,Clothes,East,1096.0,384,725,310,1072.44,0.29,windy,TRUE,960.41,Peak,2022,11,6,6,44,1
2022-06-02,AMAZON_DEL_01,PROD_00384,CLOTHING,North,198.0,144,131,70,1120.74,0.04,overcast,TRUE,1282.89,Low,2022,6,2,3,22,1
2024-08-07,AMAZON_MUM_02,PROD_00309,Car Accessories,West,248.0,85,239,83,4338.69,0.4,Storm,Independence Day,5649.0,Slow,2024,8,7,2,32,0
2024-05-28,FLIPKART_PUN_02,PROD_00059,beauty,West,217.0,78,252,47,803.25,0.35,RAINY,TRUE,1074.24,Normal,2024,5,28,1,22,1
2023-04-01,JIOMART_PAT_01,PROD_00042,GROCERY,East,401.0,13,372,251,,0.1,RAINY,Diwali Sale,289.31,High,2023,4,1,5,13,0
2022-10-02,AMAZON_DEL_01,PROD_00157,Electronics,North,1475.0,786,1720,447,15325.34,0.01,CLOUDY,New Year Sale,13378.1,Peak,2022,10,2,6,39,0
2023-09-20,RELIANCE_LKW_01,PROD_00436,GROCERY,North,474.0,0,399,220,17.5,0.56,Windy,Diwali Sale,402.77,Average,2023,9,20,2,38,0
2023-06-24,AMAZON_MUM_02,PROD_00151,SPORTS,West,710.0,215,222,208,1784.26,0.43,Cloudy,TRUE,1594.19,Slow,2023,6,24,5,25,1
2023-08-18,MEESHO_KOL_01,PROD_00054,Clothing,East,971.0,373,1001,495,1142.55,0.12,SUN,Eid Special,1383.61,Normal,2023,8,18,4,33,0
2022-06-10,DMART_BLR_03,PROD_00137,BEAUTY,South,736.0,551,224,551,927.32,0.39,Wet,Eid Special,726.95,Medium,2022,6,10,4,23,0
2024-02-12,FLIPKART_PUN_02,PROD_00468,Books,West,132.0,101,123,95,504.8,0.16,Fair,FALSE,351.95,Low,2024,2,12,0,7,0
2022-10-17,DMART_MUM_01,PROD_00207,Cosmetics,West,212.0,170,79,289,911.89,0.28,Fair,FALSE,1227.36,Festive,2022,10,17,0,42,0
2023-02-07,DMART_MUM_01,PROD_00241,Auto,West,169.0,151,73,169,4907.07,0.31,Rainy,FALSE,4930.96,Low,2023,2,7,1,6,0
2022-08-15,JIOMART_PAT_01,PROD_00092,cosmetics,East,633.0,218,501,217,908.29,0.09,stormy,,1121.25,Medium,2022,8,15,0,33,0
2024-06-15,FLIPKART_BLR_01,PROD_00080,Toys,South,617.0,486,384,656,966.42,0.2,Mist,Eid Special,1306.88,Slow,2024,6,15,5,24,0
2024-01-02,DMART_BLR_03,PROD_00038,Car Accessories,South,232.0,96,185,129,2796.07,0.38,FOG,0,3316.2,Low,2024,1,2,1,1,0
2023-05-09,JIOMART_PAT_01,PROD_00022,Books,East,1166.0,456,503,476,448.04,0.2,Thunderstorm,TRUE,355.94,Average,2023,5,9,1,19,1
2022-06-11,FLIPKART_PUN_02,PROD_00074,Kids,West,837.0,297,273,406,914.1,0.12,Sunny,FALSE,1065.19,Slow,2022,6,11,5,23,0
2024-06-07,BIGBAZAAR_NGP_01,PROD_00130,ELECTRONICS,West,309.0,228,363,310,15124.34,0.0,WINDY,Republic Day,12966.15,Low,2024,6,7,4,23,0
2023-07-09,JIOMART_PAT_01,PROD_00485,BEAUTY,East,,21,43,32,627.21,0.38,Thunderstorm,FALSE,758.53,Medium,2023,7,9,6,27,0
2024-04-20,Spencer_CHN_01,PROD_00145,AUTO,South,353.0,209,142,227,3584.24,0.43,Stormy,Diwali Sale,3396.85,Normal,2024,4,20,5,16,0
2022-07-25,DMART_CHN_04,PROD_00374,apparel,South,246.0,152,233,152,926.51,0.43,Cloudy,1,725.63,Off-season,2022,7,25,0,30,1
2024-03-08,DMART_MUM_01,PROD_00053,Furnishings,West,683.0,219,622,314,12484.51,0.28,Storm,FALSE,10647.63,Medium,2024,3,8,4,10,0
2022-06-27,DMART_BLR_03,PROD_00144,furniture,South,43.0,0,27,42,600.0,0.09,stormy,Independence Day,8956.6,Off-season,2022,6,27,0,26,0
2023-10-16,AMAZON_MUM_02,PROD_00149,BEAUTY,West,2001.0,667,1434,835,701.09,0.04,Clear,Onam Festival,547.5,Festive,2023,10,16,0,42,0
2022-09-06,AMAZON_DEL_01,PROD_00485,Books,North,1515.0,642,548,643,381.4,0.42,windy,1,430.88,Normal,2022,9,6,1,36,1
2022-04-12,DMART_BLR_03,PROD_00209,TOYS,South,,59,190,66,1003.0,0.12,foggy,Independence Day,1169.78,Average,2022,4,12,1,15,0
2022-12-05,RELIANCE_LKW_01,PROD_00422,Automotive,North,227.0,188,232,107,4263.6,0.25,WINDY,TRUE,4021.38,High,2022,12,5,0,49,1
2023-08-25,RELIANCE_LKW_01,PROD_00114,Electrnics,North,,130,231,93,12436.78,0.25,,FALSE,10106.63,Normal,2023,8,25,4,34,0
2023-10-22,LOCALMART_JDP_01,PROD_00367,Apparel,West,620.0,43,405,322,1038.78,0.41,Sunny,TRUE,761.82,High,2023,10,22,6,42,1
2024-07-21,MEESHO_KOL_01,PROD_00095,Book,East,110.0,84,75,69,383.4,0.38,Sunny,Independence Day,428.2,Off-season,2024,7,21,6,29,0
2025-04-11,FLIPKART_PUN_02,PROD_00060,Electronic,West,264.0,183,273,277,,0.05,,,20847.44,Average,2025,4,11,4,15,0
2024-02-13,DMART_BLR_03,PROD_00434,apparel,South,258.0,178,152,159,1077.28,0.11,FOG,Diwali Sale,1200.64,Off-season,2024,2,13,1,7,0
2024-03-09,Spencer_CHN_01,PROD_00226,SPORTS,South,263.0,256,103,241,1934.26,0.29,STORM,Diwali Sale,1507.38,Normal,2024,3,9,5,10,0
2023-05-30,DMART_DEL_02,PROD_00177,Beauty,North,1058.0,322,1101,336,811.69,0.01,Foggy,,1012.69,Average,2023,5,30,1,22,0
2023-06-15,AMAZON_MUM_02,PROD_00087,Beauty,West,222.0,89,219,107,787.43,0.18,clear,New Year Sale,797.3,Low,2023,6,15,3,24,0
2024-03-30,BIGBAZAAR_NGP_01,PROD_00232,beauty,West,182.0,147,71,140,1116.54,0.43,Foggy,0,1402.54,Medium,2024,3,30,5,13,0
2024-05-26,FLIPKART_PUN_02,PROD_00428,sports,West,339.0,256,254,311,1637.92,0.33,Breezy,Republic Day,2198.42,Average,2024,5,26,6,21,0
2024-09-22,DMART_BLR_03,PROD_00057,Books,South,1431.0,682,945,605,422.67,0.42,Mist,Holi Offer,567.52,Average,2024,9,22,6,38,0
2024-10-26,AMAZON_DEL_01,PROD_00107,Apparel,North,513.0,157,581,98,1503.69,0.06,CLOUDY,Eid Special,1419.31,High,2024,10,26,5,43,0
2024-08-21,MEESHO_HYD_02,PROD_00472,clothing,South,44.0,35,27,50,1003.25,0.41,SUN,FALSE,965.05,Medium,2024,8,21,2,34,0
2022-06-06,DMART_BLR_03,PROD_00010,Automotive,South,341.0,143,378,107,,0.22,Foggy,0,3661.57,Low,2022,6,6,0,23,0
2024-05-07,AMAZON_MUM_02,PROD_00026,Electronic,West,76.0,35,82,65,,0.0,sunny,Republic Day,16465.83,Normal,2024,5,7,1,19,0
2024-10-09,JIOMART_PAT_01,PROD_00282,Kitchen,East,1514.0,478,1543,672,2199.58,0.32,Storm,TRUE,2967.88,Festive,2024,10,9,2,41,1
2024-10-01,DMART_MUM_01,PROD_00342,beauty,West,492.0,181,293,125,,0.3,Fog,Holi Offer,843.48,Peak,2024,10,1,1,40,0
2023-06-24,DMART_CHN_04,PROD_00498,furniture,South,751.0,427,403,582,9273.5,0.02,Clear,Christmas Sale,7669.31,Low,2023,6,24,5,25,0
2023-02-16,DMART_DEL_02,PROD_00422,groceries,North,1378.0,1,1377,590,356.9,0.56,Sunny,Onam Festival,440.55,Slow,2023,2,16,3,7,0
2024-03-19,DMART_BLR_03,PROD_00497,Toy,South,401.0,258,121,165,1063.62,0.0,cloudy,FALSE,1329.3,Medium,2024,3,19,1,12,0
2024-04-26,AMAZON_DEL_01,PROD_00337,groc,North,49.0,32,27,24,343.08,0.21,SUN,Eid Special,373.61,Average,2024,4,26,4,17,0
2022-08-03,DMART_DEL_02,PROD_00037,automotive,North,242.0,80,201,93,3397.07,0.43,foggy,FALSE,4481.16,Average,2022,8,3,2,31,0
2024-04-04,DMART_CHN_04,PROD_00075,Electronic,South,480.0,409,216,387,11401.86,0.1,Windy,Eid Special,9317.66,Normal,2024,4,4,3,14,0
2023-11-03,FLIPKART_BLR_01,PROD_00380,Book,South,,354,759,260,443.97,0.27,FOG,,543.11,High,2023,11,3,4,44,0
2022-11-24,AMAZON_DEL_01,PROD_00260,CLOTHING,North,583.0,374,469,412,1303.49,0.34,FOG,none,1626.69,High,2022,11,24,3,47,0
2024-02-07,LOCALMART_JDP_01,PROD_00134,furniture,West,150.0,143,66,138,12098.74,0.02,foggy,New Year Sale,12103.74,Low,2024,2,7,2,6,0
2023-07-06,MEESHO_KOL_01,PROD_00156,Home,East,195.0,140,214,173,2157.35,0.27,Windy,Republic Day,2559.61,Slow,2023,7,6,3,27,0
2022-12-12,AMAZON_MUM_02,PROD_00125,Electronics,West,657.0,337,549,387,16496.23,0.31,clear,FALSE,20136.33,High,2022,12,12,0,50,0
2024-05-05,RELIANCE_LKW_01,PROD_00260,groc,North,302.0,158,174,161,454.76,0.19,Cloudy,1,464.15,Normal,2024,5,5,6,18,1
2024-07-20,DMART_CHN_04,PROD_00227,Clothes,South,783.0,0,656,245,60.0,0.16,RAINY,Holi Offer,1315.1,High,2024,7,20,5,29,0
2022-04-24,DMART_CHN_04,PROD_00152,Kitchen,South,850.0,422,680,312,1991.61,0.08,sunny,Christmas Sale,2281.83,Average,2022,4,24,6,16,0
2023-10-28,DMART_MUM_01,PROD_00327,Clothing,West,602.0,236,666,212,1470.56,0.0,Rainy,none,1284.46,High,2023,10,28,5,43,0
2022-12-01,MEESHO_KOL_01,PROD_00112,Toys,East,242.0,2,101,207,737.47,0.37,Thunderstorm,0,957.36,Low,2022,12,1,3,48,0
2024-03-23,FLIPKART_BLR_01,PROD_00448,automotive,South,391.0,290,373,211,3752.53,0.03,Rainy,Diwali Sale,2752.99,Average,2024,3,23,5,12,0
2023-06-23,BIGBAZAAR_NGP_01,PROD_00463,furniture,West,181.0,72,167,106,10702.48,0.05,rain,FALSE,8213.82,Low,2023,6,23,4,25,0
2022-10-22,MEESHO_KOL_01,PROD_00314,AUTO,East,14468.0,13,0,47,2860.41,0.56,Drizzle,0,2366.28,Festive,2022,10,22,5,42,0
2023-10-05,DMART_DEL_02,PROD_00097,sports,North,815.0,373,886,310,2208.79,0.06,sunny,Christmas Sale,1760.47,Normal,2023,10,5,3,40,0
2022-10-31,Spencer_CHN_01,PROD_00220,toys,South,754.0,347,357,468,1093.57,0.16,WINDY,FALSE,1360.4,Festive,2022,10,31,0,44,0
2022-09-28,RELIANCE_LKW_01,PROD_00359,Car Accessories,North,661.0,334,532,408,3723.32,0.04,,Diwali Sale,4640.16,Medium,2022,9,28,2,39,0
2023-01-01,BIGBAZAAR_NGP_01,PROD_00307,Furnishings,West,233.0,202,83,103,10988.05,0.08,rain,TRUE,12869.05,Slow,2023,1,1,6,52,1
2024-11-22,JIOMART_PAT_01,PROD_00212,Sport,East,1036.0,7,836,423,1597.65,0.38,foggy,FALSE,1839.57,High,2024,11,22,4,47,0
2022-04-08,LOCALMART_JDP_01,PROD_00343,Furnishings,West,158.0,83,111,110,15080.86,0.21,SUNNY,TRUE,11360.96,Medium,2022,4,8,4,14,1
2022-03-31,BIGBAZAAR_NGP_01,PROD_00093,sports,West,820.0,18,347,187,2133.38,0.18,,Republic Day,2803.87,High,2022,3,31,3,13,0
2022-05-15,MEESHO_KOL_01,PROD_00071,Car Accessories,East,1037.0,0,971,259,175.0,0.31,FOG,Onam Festival,2839.15,Normal,2022,5,15,6,19,0
2022-02-18,MEESHO_HYD_02,PROD_00488,Books,South,348.0,322,398,287,,0.07,Mist,New Year Sale,403.71,Low,2022,2,18,4,7,0
2024-06-02,AMAZON_DEL_01,PROD_00327,Automotive,North,136.0,63,143,21,4441.82,0.32,Storm,TRUE,3874.98,Slow,2024,6,2,6,22,1
2022-11-01,DMART_DEL_02,PROD_00334,Elec,North,1471.0,586,1307,769,19235.86,0.07,Storm,Onam Festival,17025.73,High,2022,11,1,1,44,0
2023-01-17,AMAZON_DEL_01,PROD_00267,BEAUTY,North,195.0,61,181,70,769.85,0.23,Storm,TRUE,741.65,Low,2023,1,17,1,3,1
2022-12-31,JIOMART_PAT_01,PROD_00340,Sport,East,100.0,32,76,76,1383.7,0.03,Fog,Onam Festival,1881.04,High,2022,12,31,5,52,0
2022-12-30,MEESHO_KOL_01,PROD_00181,Furnishings,East,616.0,410,326,420,11143.14,0.32,rainy,Independence Day,12374.03,Festive,2022,12,30,4,52,0
2023-09-25,FLIPKART_PUN_02,PROD_00323,Automotive,West,240.0,81,111,14,4576.89,0.15,STORM,none,5639.27,Normal,2023,9,25,0,39,0
2022-01-05,BIGBAZAAR_NGP_01,PROD_00395,Electronic,West,1226.0,483,509,642,17594.59,0.09,Mist,Onam Festival,22541.96,Low,2022,1,5,2,1,0
2024-02-05,FLIPKART_PUN_02,PROD_00440,Electrnics,West,5730.0,24,0,26,17054.19,0.14,rainy,Onam Festival,21405.45,Off-season,2024,2,5,0,6,0
2024-05-26,FLIPKART_BLR_01,PROD_00478,Home & Kitchen,South,415.0,155,409,127,,0.34,windy,Eid Special,2628.79,Medium,2024,5,26,6,21,0
2022-04-01,MEESHO_HYD_02,PROD_00499,Sport,South,780.0,547,745,620,1800.95,0.43,Breezy,Eid Special,2200.45,Average,2022,4,1,4,13,0
2022-12-04,DMART_MUM_01,PROD_00063,HOME & KITCHEN,West,384.0,230,277,268,3111.4,0.4,Thunderstorm,Christmas Sale,3970.09,High,2022,12,4,6,48,0
2022-11-02,AMAZON_MUM_02,PROD_00372,BEAUTY,West,473.0,342,189,494,777.14,0.2,cloudy,New Year Sale,794.07,High,2022,11,2,2,44,0
2023-06-10,AMAZON_DEL_01,PROD_00115,Electronics,North,775.0,322,837,213,12962.5,0.0,,1,17317.08,Low,2023,6,10,5,23,1
2024-02-05,DMART_BLR_03,PROD_00208,clothing,South,127.0,75,85,77,,0.06,Drizzle,Republic Day,1332.02,Off-season,2024,2,5,0,6,0
2023-08-07,DMART_MUM_01,PROD_00362,groc,West,303.0,286,173,402,368.55,0.21,Drizzle,FALSE,316.95,Low,2023,8,7,0,32,0
2022-05-01,DMART_CHN_04,PROD_00160,FURNITURE,South,669.0,548,545,367,12773.46,0.01,windy,Navratri,11806.2,Medium,2022,5,1,6,17,0
2025-06-01,DMART_CHN_04,PROD_00328,Beauty,South,259.0,112,295,168,602.22,0.12,WINDY,Diwali Sale,600.45,Low,2025,6,1,6,22,0
2024-07-18,DMART_CHN_04,PROD_00429,ELECTRONICS,South,11268.0,159,0,131,17004.07,0.13,clear,TRUE,17149.73,Low,2024,7,18,3,29,1
2023-09-08,DMART_MUM_01,PROD_00285,automotive,West,888.0,468,604,678,3223.92,0.42,WINDY,Diwali Sale,4185.31,Medium,2023,9,8,4,36,0
2024-06-05,DMART_DEL_02,PROD_00315,Furnishings,North,,31,23,11,12744.97,0.03,rain,FALSE,13154.88,Low,2024,6,5,2,23,0
2023-09-18,DMART_MUM_01,PROD_00155,BOOKS,West,1000.0,456,1155,309,401.72,0.43,windy,TRUE,458.9,Normal,2023,9,18,0,38,1
2024-05-11,AMAZON_MUM_02,PROD_00158,Grocery,West,430.0,174,278,176,424.11,0.0,CLOUDY,TRUE,567.23,Average,2024,5,11,5,19,1
2023-12-13,AMAZON_DEL_01,PROD_00169,electronics,North,470.0,199,370,277,,0.39,Fair,Independence Day,16641.06,High,2023,12,13,2,50,0
2023-09-09,DMART_DEL_02,PROD_00225,Kids,North,854.0,251,906,249,877.58,0.43,Windy,TRUE,1117.48,Normal,2023,9,9,5,36,1
2024-04-13,FLIPKART_PUN_02,PROD_00370,books,West,1075.0,316,974,412,493.93,0.38,Thunderstorm,TRUE,564.34,Medium,2024,4,13,5,15,1
2023-06-22,JIOMART_PAT_01,PROD_00211,clothing,East,694.0,321,712,301,849.58,0.1,,Eid Special,1205.34,Low,2023,6,22,3,25,0
2023-10-23,DMART_DEL_02,PROD_00297,Home & Kitchen,North,,471,1059,355,2060.62,0.0,Windy,TRUE,1635.19,High,2023,10,23,0,43,1
2023-08-03,DMART_BLR_03,PROD_00008,Clothing,South,681.0,250,675,174,1124.02,0.37,Stormy,Independence Day,958.33,Medium,2023,8,3,3,31,0
2024-05-28,DMART_CHN_04,PROD_00085,toys,South,1099.0,374,1194,552,9536.83,0.26,Stormy,Eid Special,12311.9,Average,2024,5,28,1,22,0
2024-07-24,DMART_DEL_02,PROD_00281,Furniture,North,16347.0,107,0,101,10270.79,0.28,Thunderstorm,FALSE,10676.74,Slow,2024,7,24,2,30,0
2023-05-20,Spencer_CHN_01,PROD_00375,clothing,South,1817.0,0,1837,781,60.0,0.27,Stormy,1,1065.42,Medium,2023,5,20,5,20,1
2024-02-29,FLIPKART_BLR_01,PROD_00051,Grocery,South,266.0,481,200,433,287.36,0.3,CLOUDY,Republic Day,375.3,Low,2024,2,29,3,9,0
2022-05-16,MEESHO_HYD_02,PROD_00447,Stationery,South,388.0,198,208,221,362.94,0.3,Clear,FALSE,236.77,Average,2022,5,16,0,20,0
2022-03-19,DMART_DEL_02,PROD_00419,home,North,697.0,373,243,558,2401.16,0.36,,New Year Sale,2694.43,Average,2022,3,19,5,11,0
2022-05-25,JIOMART_PAT_01,PROD_00123,automotive,East,18.0,13,18,12,3818.17,0.05,clear,NO,4330.44,Off-season,2022,5,25,2,21,0
2022-08-07,BIGBAZAAR_NGP_01,PROD_00319,groceries,West,375.0,110,128,106,428.92,0.2,SUNNY,New Year Sale,530.02,Normal,2022,8,7,6,31,0
2023-02-17,MEESHO_KOL_01,PROD_00350,Home & Kitchen,East,526.0,673,374,650,1901.18,0.08,overcast,NO,1573.42,Low,2023,2,17,4,7,0
2023-12-12,DMART_MUM_01,PROD_00098,Groceries,West,-18.0,635,1070,909,459.88,0.01,Rainy,Onam Festival,581.84,High,2023,12,12,1,50,0
2024-08-11,DMART_BLR_03,PROD_00225,Car Accessories,South,1733.0,663,1583,682,3555.39,0.4,Foggy,Onam Festival,2878.7,Festive,2024,8,11,6,32,0
2023-03-27,AMAZON_DEL_01,PROD_00034,Kitchen,North,587.0,15,563,505,3114.88,0.08,STORM,Diwali Sale,3903.52,High,2023,3,27,0,13,0
2024-01-03,DMART_DEL_02,PROD_00235,Fitness,North,657.0,268,513,269,2339.69,0.09,Windy,Christmas Sale,2011.7,Low,2024,1,3,2,1,0
2023-06-04,BIGBAZAAR_NGP_01,PROD_00244,electronics,West,,257,631,196,17992.47,0.19,windy,TRUE,14376.04,Low,2023,6,4,6,22,1
2023-10-05,LOCALMART_JDP_01,PROD_00416,Automotive,West,430.0,347,471,254,4293.14,0.24,stormy,1,5369.28,High,2023,10,5,3,40,1
2025-05-22,DMART_BLR_03,PROD_00219,SPORTS,South,520.0,222,563,167,1861.84,0.43,Windy,Christmas Sale,1410.71,Medium,2025,5,22,3,21,0
2024-06-29,LOCALMART_JDP_01,PROD_00490,Toys,West,545.0,214,462,267,1249.81,0.27,Drizzle,TRUE,1463.1,Slow,2024,6,29,5,26,1
2022-02-06,FLIPKART_BLR_01,PROD_00204,Home&Kitchen,South,41.0,19,13,21,2371.4,0.03,Fair,FALSE,1769.54,Slow,2022,2,6,6,5,0
2023-10-11,AMAZON_DEL_01,PROD_00321,Toy,North,431.0,152,332,184,1168.33,0.03,FOG,Navratri,1220.24,High,2023,10,11,2,41,0
2023-07-05,DMART_MUM_01,PROD_00014,Stationery,West,262.0,0,84,114,22.5,0.3,Fair,Republic Day,554.64,Off-season,2023,7,5,2,27,0
2024-08-17,LOCALMART_JDP_01,PROD_00036,groc,West,1118.0,659,423,780,442.41,0.3,cloudy,New Year Sale,591.88,Off-season,2024,8,17,5,33,0
2024-07-22,DMART_MUM_01,PROD_00468,Car Accessories,West,12.0,12,9,19,4101.42,0.22,clear,NO,5400.1,Off-season,2024,7,22,0,30,0
2024-08-08,FLIPKART_PUN_02,PROD_00451,cosmetics,West,713.0,233,613,202,985.62,0.26,Foggy,FALSE,1237.28,Medium,2024,8,8,3,32,0
2022-08-22,FLIPKART_BLR_01,PROD_00309,Kids,South,1289.0,7,1127,398,899.21,0.62,FOG,Navratri,804.38,Normal,2022,8,22,0,34,0
2024-10-20,AMAZON_DEL_01,PROD_00387,Car Accessories,North,613.0,3,271,481,3416.67,0.69,WINDY,FALSE,2999.54,High,2024,10,20,6,42,0
2024-05-01,AMAZON_DEL_01,PROD_00169,Home & Kitchen,North,181.0,136,144,236,2948.39,0.32,CLOUDY,,3411.07,Average,2024,5,1,2,18,0
2023-06-11,DMART_DEL_02,PROD_00141,Electronics,North,580.0,183,647,170,,0.17,SUN,Holi Offer,18700.34,Peak,2023,6,11,6,23,0
2024-09-06,AMAZON_DEL_01,PROD_00487,BOOKS,North,1209.0,616,617,479,576.86,0.32,Rainy,Navratri,449.24,Normal,2024,9,6,4,36,0
2024-09-07,LOCALMART_JDP_01,PROD_00059,Cosmetics,West,-183.0,192,296,131,944.51,0.08,FOG,1,966.85,Average,2024,9,7,5,36,1
2024-05-12,Spencer_CHN_01,PROD_00250,Food,South,607.0,0,392,83,,0.4,Wet,0,413.04,Medium,2024,5,12,6,19,0
2023-12-17,DMART_BLR_03,PROD_00202,Groceries,South,61.0,49,49,42,379.16,0.3,Storm,Christmas Sale,568.39,Peak,2023,12,17,6,50,0
2023-05-06,JIOMART_PAT_01,PROD_00016,Grocery,East,739.0,298,680,271,258.03,0.35,SUN,TRUE,399.36,Medium,2023,5,6,5,18,1
2024-10-30,MEESHO_KOL_01,PROD_00354,SPORTS,East,-1.0,103,112,45,1440.02,0.3,Storm,Independence Day,1588.85,Festive,2024,10,30,2,44,0
2023-08-13,FLIPKART_BLR_01,PROD_00110,Elec,South,,563,654,353,14721.01,0.12,Windy,Onam Festival,14583.59,Medium,2023,8,13,6,32,0
2024-02-05,DMART_MUM_01,PROD_00310,FURNITURE,West,482.0,0,321,265,600.0,0.39,sunny,Diwali Sale,17435.7,Low,2024,2,5,0,6,0
2024-08-02,DMART_BLR_03,PROD_00360,Toy,South,1278.0,443,598,590,840.16,0.12,STORM,1,651.52,Medium,2024,8,2,4,31,1
2024-11-15,DMART_DEL_02,PROD_00250,Furnishings,North,1989.0,788,836,1047,12255.93,0.34,,TRUE,9436.97,High,2024,11,15,4,46,1
2023-10-05,JIOMART_PAT_01,PROD_00238,Books,East,373.0,257,218,276,429.7,0.04,Thunderstorm,Independence Day,511.63,Festive,2023,10,5,3,40,0
2025-05-26,RELIANCE_LKW_01,PROD_00480,FURNITURE,North,973.0,29,372,419,11363.38,0.0,FOG,Diwali Sale,11384.87,High,2025,5,26,0,22,0
2024-09-05,FLIPKART_BLR_01,PROD_00341,Books,South,884.0,281,406,358,469.41,0.17,Storm,Independence Day,481.28,Average,2024,9,5,3,36,0
2024-01-18,DMART_DEL_02,PROD_00441,Toys,North,-146.0,438,582,393,915.3,0.25,sunny,Eid Special,1027.6,Low,2024,1,18,3,3,0
2022-06-15,FLIPKART_BLR_01,PROD_00461,Furniture,South,325.0,118,385,122,,0.4,STORM,Republic Day,10469.72,Low,2022,6,15,2,24,0
2024-06-28,RELIANCE_LKW_01,PROD_00299,groceries,North,303.0,95,304,98,,0.07,Windy,NO,394.79,Off-season,2024,6,28,4,26,0
2022-09-29,RELIANCE_LKW_01,PROD_00039,Beauty,North,637.0,429,299,480,651.97,0.06,Clear,Eid Special,579.14,Medium,2022,9,29,3,39,0
2022-07-29,Spencer_CHN_01,PROD_00338,BEAUTY,South,351.0,121,208,157,600.85,0.32,WINDY,FALSE,546.97,Low,2022,7,29,4,30,0
2024-04-27,FLIPKART_PUN_02,PROD_00105,Home & Kitchen,West,1210.0,500,643,403,,0.37,Cloudy,Holi Offer,1848.61,Normal,2024,4,27,5,17,0
2023-04-17,AMAZON_DEL_01,PROD_00453,TOYS,North,791.0,441,603,441,7049.91,0.19,Mist,Diwali Sale,5316.69,Medium,2023,4,17,0,16,0
2024-02-16,AMAZON_MUM_02,PROD_00458,ELECTRONICS,West,177.0,101,82,155,16062.15,0.44,SUNNY,0,13431.78,Slow,2024,2,16,4,7,0
2023-02-10,FLIPKART_BLR_01,PROD_00366,Apparel,South,128.0,94,138,93,1408.31,0.19,STORM,none,1291.95,High,2023,2,10,4,6,0
2022-01-23,FLIPKART_BLR_01,PROD_00201,Food,South,,17,7,26,351.1,0.43,Cloudy,none,426.29,Off-season,2022,1,23,6,3,0
2024-07-29,MEESHO_HYD_02,PROD_00404,Sports,South,169.0,148,76,158,1812.79,0.07,Storm,TRUE,1857.0,Peak,2024,7,29,0,31,1
2024-01-17,JIOMART_PAT_01,PROD_00229,CLOTHING,East,86.0,29,75,25,1279.2,0.41,,NO,1521.44,Low,2024,1,17,2,3,0
2023-02-28,RELIANCE_LKW_01,PROD_00333,Car Accessories,North,787.0,292,872,272,,0.16,cloudy,1,2105.51,Low,2023,2,28,1,9,1
2023-05-29,BIGBAZAAR_NGP_01,PROD_00148,books,West,964.0,684,1107,802,498.88,0.12,WINDY,Onam Festival,410.65,Average,2023,5,29,0,22,0
2023-07-12,DMART_BLR_03,PROD_00488,Car Accessories,South,1804.0,812,1781,703,2683.01,0.35,stormy,Diwali Sale,2761.85,High,2023,7,12,2,28,0
2022-11-23,MEESHO_KOL_01,PROD_00351,sports,East,-62.0,125,368,79,1605.06,0.28,SUN,none,1787.02,High,2022,11,23,2,47,0
2022-11-12,FLIPKART_BLR_01,PROD_00364,FURNITURE,South,426.0,130,483,82,10300.8,0.14,windy,Republic Day,12752.26,Peak,2022,11,12,5,45,0
